ts_cnt,usance,bank_id,dc_rate,remarks,dc_b2kid,event_id,event_amt,lchg_time,rcre_time,reimb_ind,tenor_ind,ch_sy_rate,crncy_code,event_date,event_type,limit_pcnt,max_reinst,negot_days,tenor_desc,benef_chrgs,bill_sol_id,dc_liab_amt,expiry_date,reinst_type,tran_sol_id,amend_status,available_by,bill_ref_num,dc_chrg_code,interest_amt,lchg_user_id,rcre_user_id,confirmed_amt,confirmed_flg,cont_liab_amt,current_value,event_srl_num,event_text_id,interest_rate,revolving_flg,bill_operation,confirmed_pcnt,entity_cre_flg,last_ship_date,pc_margin_pcnt,port_of_destin,port_of_origin,shipment_terms,tolerance_pcnt,amend_event_amt,applicable_rule,auto_reinst_flg,ch_sy_rate_code,cont_liab_crncy,dc_chrg_tran_id,dc_int_util_amt,dc_liab_tran_id,dc_tol_util_amt,extend_conf_flg,issu_party_code,nature_of_amend,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,purch_order_num,reimb_bank_code,transferee_code,amend_crncy_code,benef_party_code,ch_sy_to_op_rate,confirmed_by_ind,dc_int_avail_amt,drawee_bank_code,fructify_amt_flg,partshipment_flg,transhipment_flg,advthru_bank_code,amnd_stand_by_flg,avlwith_bank_code,country_of_expiry,final_expiry_date,negative_tol_pcnt,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,reimb_branch_code,revolve_freq_type,ch_base_to_op_rate,drawee_branch_code,recalc_charges_flg,advthru_branch_code,amend_advance_value,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,transfer_dc_ref_num,transfer_negot_days,iss_bank_limit_b2kid,transfer_expiry_date,advthru_bank_location,ch_sy_to_op_base_rate,ch_sy_to_op_rate_code,confirmation_reqd_flg,drawn_on_oth_bank_flg,nonbill_otherutil_flg,notification_receiver,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,actl_transferrable_flg,revolve_freq_hldy_stat,transfer_shipment_date,actl_shipment_mode_code,auto_renewal_next_cycle,ch_base_to_op_rate_code,ch_sy_to_op_base_rate_code,updated_at
5,0,1,1.0,VALIDITY EXTEND,DC155333,10.0,0.0,2017-02-02T17:42:58,2017-02-02T16:55:54,N,,0,NPR,2017-02-02T00:00:00.000000,A,0,,721,,,,64821602.09,2017-04-16T00:00:00.000000,,99,A,,,DCCHARGES,0,CD0122,RS1759,,,64821602.09,87735870.39,5,,0,,,,Y,2015-06-26T00:00:00.000000,0,,,,0.0,,,,,NPR,   M12943,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,O,,,,,0,,Y,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
1,0,1,107.6,LC CANCELLED,DC168138,6.0,19658.74,2017-02-06T17:11:44,2017-02-06T13:38:29,N,,0,USD,2017-02-06T00:00:00.000000,U,0,,0,,,,0.0,,,2,,,,LCLACORUSANCE,0,CD0122,RP1389,,,0.0,33000.0,1,,0,,,,Y,,0,,,,5.0,,,,,USD,,,S18588057,,,,,,,,,,,,,,0,,,,N,,,,,,,,5.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL LODGE,DC167246,14.0,6835330.0,2017-02-07T16:13:11,2017-02-07T16:13:11,N,,0,INR,2017-02-07T00:00:00.000000,G,0,,17,,,9.0,63000000.0,2017-02-25T00:00:00.000000,,9,,,0917OWD1100010,,0,PRADHUMNAN,PRADHUMNAN,,,54761130.0,90000000.0,6,,0,,G,,Y,2017-02-08T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL ACCEPTANCE,DC167246,15.0,6835330.0,2017-02-07T16:27:19,2017-02-07T16:27:19,N,,0,INR,2017-02-07T00:00:00.000000,B,0,,17,,,9.0,63000000.0,2017-02-25T00:00:00.000000,,9,,,0917OWD1100010,,0,PRADHUMNAN,PRADHUMNAN,,,47925800.0,90000000.0,6,,0,,A,,Y,2017-02-08T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18604464,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
5,730,1,1.6015,SHIPMENT AND EXPIRY AMD,DC167246,16.0,0.0,2017-02-10T15:57:21,2017-02-10T15:27:44,N,,0,INR,2017-02-10T00:00:00.000000,A,0,,17,,,,63000000.0,2017-05-26T00:00:00.000000,,9,A,,,DCCHARGES,0,SM0457,AM1764,,,47925800.0,90000000.0,3,,0,,,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,   M11824,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,B,,,,,0,,Y,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC179358,2.0,2346000.0,2017-02-10T16:04:03,2017-02-10T16:04:03,N,,0,INR,2017-02-10T00:00:00.000000,G,0,,15,,,2.0,2346000.0,2017-04-04T00:00:00.000000,,2,,,0217OWD1100031,,0,PRADHUMNAN,PRADHUMNAN,,,2346000.0,2346000.0,1,,0,,G,,Y,2017-03-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC179358,3.0,2346000.0,2017-02-10T16:04:03,2017-02-10T16:04:03,N,,0,INR,2017-02-10T00:00:00.000000,B,0,,15,,,2.0,0.0,2017-04-04T00:00:00.000000,,2,,,0217OWD1100031,,0,PRADHUMNAN,PRADHUMNAN,,,0.0,2346000.0,1,,0,,G,,Y,2017-03-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18655924,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
1,0,1,110.2,,DC167215,13.0,19650.66,2017-02-14T12:52:39,2017-02-14T12:48:52,N,,0,USD,2017-02-14T00:00:00.000000,U,0,,0,,,,1318267.99,,,99,,,,LCLACORSIGHT,0,PRADHUMNAN,RS1759,,,1318267.99,2052229.48,1,,0,,,,Y,,0,,,,0.0,,,,,USD,,,S18718693,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC179504,1.0,2337968.0,2017-02-15T14:30:38,2017-02-15T14:05:02,N,,0,INR,2017-02-15T00:00:00.000000,S,0,,15,,,,2337968.0,2017-04-30T00:00:00.000000,,2,,,,LCLACORSIGHT,0,SM0457,RP1389,,,2337968.0,2337968.0,1,DC179504,0,,,,Y,2017-04-15T00:00:00.000000,0,,,,0.0,,,,,INR,    M8628,,S18737643,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL REALISE,DC167246,17.0,1201490.0,2017-02-15T18:42:23,2017-02-15T18:42:23,N,,0,INR,2017-02-15T00:00:00.000000,B,0,,17,,,9.0,61798510.0,2017-05-26T00:00:00.000000,,9,,,0916OWD1100004,,0,PRADHUMNAN,PRADHUMNAN,,,46724310.0,90000000.0,7,,0,,R,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18740768,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL REALISE,DC167246,18.0,3331250.0,2017-02-15T18:43:00.000000,2017-02-15T18:43:00.000000,N,,0,INR,2017-02-15T00:00:00.000000,B,0,,17,,,9.0,58467260.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100003,,0,PRADHUMNAN,PRADHUMNAN,,,43393060.0,90000000.0,8,,0,,R,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18740774,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL REALISE,DC167246,19.0,752660.0,2017-02-15T18:43:34,2017-02-15T18:43:34,N,,0,INR,2017-02-15T00:00:00.000000,B,0,,17,,,9.0,57714600.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100005,,0,PRADHUMNAN,PRADHUMNAN,,,42640400.0,90000000.0,9,,0,,R,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18740778,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL REALISE,DC167246,20.0,2953470.0,2017-02-15T18:43:54,2017-02-15T18:43:54,N,,0,INR,2017-02-15T00:00:00.000000,B,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100006,,0,PRADHUMNAN,PRADHUMNAN,,,39686930.0,90000000.0,10,,0,,R,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18740781,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
7,0,1,110.2,SHIPMENT VALITIDY EXTEND,DC167215,14.0,0.0,2017-02-16T19:40:12,2017-02-16T18:27:56,N,,0,USD,2017-02-16T00:00:00.000000,A,0,,15,,,,1318267.99,2017-08-10T00:00:00.000000,,99,A,,,DCCHARGES,0,PRADHUMNAN,RS1759,,,1318267.99,2052229.48,2,,0,,,,Y,2017-07-26T00:00:00.000000,0,,,,0.0,,,,,USD,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,B,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC179527,1.0,4599504.0,2017-02-19T17:20:33,2017-02-19T16:40:04,N,,0,INR,2017-02-19T00:00:00.000000,S,0,,15,,,,4599504.0,2017-04-30T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,RP1389,,,4599504.0,4599504.0,1,DC179527,0,,,,Y,2017-04-15T00:00:00.000000,0,,,,0.0,,,,,INR,   M13675,,S18802919,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC169215,2.0,2111054.0,2017-02-21T16:19:27,2017-02-21T16:19:27,N,,0,INR,2017-02-21T00:00:00.000000,G,0,,15,,,2.0,2111054.0,2017-03-07T00:00:00.000000,,2,,,0217OWD1100044,,0,PRADHUMNAN,PRADHUMNAN,,,2111054.0,2111054.0,1,,0,,G,,Y,2017-02-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC169215,3.0,2111054.0,2017-02-21T16:19:27,2017-02-21T16:19:27,N,,0,INR,2017-02-21T00:00:00.000000,B,0,,15,,,2.0,0.0,2017-03-07T00:00:00.000000,,2,,,0217OWD1100044,,0,PRADHUMNAN,PRADHUMNAN,,,0.0,2111054.0,1,,0,,G,,Y,2017-02-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18834057,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC169200,2.0,2163672.0,2017-02-22T16:14:25,2017-02-22T16:14:25,N,,0,INR,2017-02-22T00:00:00.000000,G,0,,15,,,2.0,4327344.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100045,,0,CD0122,CD0122,,,4327344.0,4327344.0,1,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC169200,3.0,2163672.0,2017-02-22T16:14:25,2017-02-22T16:14:25,N,,0,INR,2017-02-22T00:00:00.000000,B,0,,15,,,2.0,2163672.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100045,,0,CD0122,CD0122,,,2163672.0,4327344.0,1,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18849734,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
1,0,1,1.6015,LC CANCELLED AND MARGIN RELASED,DC169052,2.0,1978000.0,2017-02-23T17:51:55,2017-02-23T11:22:10,N,,0,INR,2017-02-23T00:00:00.000000,U,0,,0,,,,0.0,,,2,,,,LCLACORSIGHT,0,CD0122,RP1389,,,0.0,1978000.0,1,,0,,,,Y,,0,,,,0.0,,,,,INR,,,S18867251,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL LODGE,DC167246,21.0,3597422.5,2017-02-26T17:51:46,2017-02-26T17:51:46,N,,0,INR,2017-02-26T00:00:00.000000,G,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100012,,0,PRADHUMNAN,PRADHUMNAN,,,39686930.0,90000000.0,7,,0,,G,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL LODGE,DC167246,22.0,3560487.0,2017-02-26T17:53:18,2017-02-26T17:53:18,N,,0,INR,2017-02-26T00:00:00.000000,G,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100013,,0,PRADHUMNAN,PRADHUMNAN,,,39686930.0,90000000.0,8,,0,,G,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL ACCEPTANCE,DC167246,23.0,3597422.5,2017-02-26T19:11:34,2017-02-26T19:11:34,N,,0,INR,2017-02-26T00:00:00.000000,B,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100012,,0,PRADHUMNAN,PRADHUMNAN,,,36089507.5,90000000.0,11,,0,,A,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18910378,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL ACCEPTANCE,DC167246,24.0,3560487.0,2017-02-26T19:13:28,2017-02-26T19:13:28,N,,0,INR,2017-02-26T00:00:00.000000,B,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100013,,0,PRADHUMNAN,PRADHUMNAN,,,32529020.5,90000000.0,12,,0,,A,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18910397,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
7,0,1,107.15,DC Opening,DC179579,1.0,34209.38,2017-02-28T15:44:06,2017-02-28T15:16:33,N,,0,USD,2017-02-28T00:00:00.000000,S,0,,15,,,,34209.38,2017-05-25T00:00:00.000000,,2,,,,LCLACORSIGHT,0,PRADHUMNAN,RP1389,,,34209.38,34209.38,1,DC179579,0,,,,Y,2017-05-10T00:00:00.000000,0,,,,0.0,,,,,USD,   M14832,,S18937432,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
5,0,1,114.59,DC Opening,DC179583,1.0,11750.0,2017-02-28T17:39:07,2017-02-28T16:57:49,N,,0,EUR,2017-02-28T00:00:00.000000,S,0,,21,,,,11750.0,2017-04-30T00:00:00.000000,,23,,,,LCLACORSIGHT,0,PRADHUMNAN,AM1764,,,11750.0,11750.0,1,DC179583,0,,,,Y,2017-04-09T00:00:00.000000,0,,,,0.0,,,,,EUR,   M18302,,S18938681,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC179355,2.0,2217196.8,2017-03-01T17:39:52,2017-03-01T17:39:52,N,,0,INR,2017-03-01T00:00:00.000000,G,0,,15,,,2.0,4434393.6,2017-03-31T00:00:00.000000,,2,,,0217OWD1100051,,0,CD0122,CD0122,,,4434393.6,4434393.6,1,,0,,G,,Y,2017-03-16T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC179355,3.0,2217196.8,2017-03-01T17:39:52,2017-03-01T17:39:52,N,,0,INR,2017-03-01T00:00:00.000000,B,0,,15,,,2.0,2217196.8,2017-03-31T00:00:00.000000,,2,,,0217OWD1100051,,0,CD0122,CD0122,,,2217196.8,4434393.6,1,,0,,G,,Y,2017-03-16T00:00:00.000000,0,,,,0.0,,,,,INR,,,S18954401,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL LODGE,DC167246,25.0,13058199.0,2017-03-07T17:14:05,2017-03-07T17:14:05,N,,0,INR,2017-03-07T00:00:00.000000,G,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100014,,0,PRADHUMNAN,PRADHUMNAN,,,32529020.5,90000000.0,9,,0,,G,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL ACCEPTANCE,DC167246,26.0,13058199.0,2017-03-07T17:39:36,2017-03-07T17:39:36,N,,0,INR,2017-03-07T00:00:00.000000,B,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100014,,0,PRADHUMNAN,PRADHUMNAN,,,19470821.5,90000000.0,13,,0,,A,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S19052237,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC169205,3.0,2163672.0,2017-03-09T16:43:58,2017-03-09T16:43:58,N,,0,INR,2017-03-09T00:00:00.000000,B,0,,15,,,2.0,2163672.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100058,,0,PRADHUMNAN,PRADHUMNAN,,,2163672.0,4327344.0,1,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,S19082887,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC169205,2.0,2163672.0,2017-03-09T16:43:58,2017-03-09T16:43:58,N,,0,INR,2017-03-09T00:00:00.000000,G,0,,15,,,2.0,4327344.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100058,,0,PRADHUMNAN,PRADHUMNAN,,,4327344.0,4327344.0,1,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL LODGE,DC167246,27.0,8041005.0,2017-03-15T19:18:49,2017-03-15T19:18:49,N,,0,INR,2017-03-15T00:00:00.000000,G,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100016,,0,CD0122,CD0122,,,19470821.5,90000000.0,10,,0,,G,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,730,1,1.6015,FOREIGN BILL ACCEPTANCE,DC167246,28.0,8041005.0,2017-03-15T19:41:41,2017-03-15T19:41:41,N,,0,INR,2017-03-15T00:00:00.000000,B,0,,17,,,9.0,54761130.0,2017-05-26T00:00:00.000000,,9,,,0917OWD1100016,,0,CD0122,CD0122,,,11429816.5,90000000.0,14,,0,,A,,Y,2017-05-09T00:00:00.000000,0,,,,0.0,,,,,INR,,,S19181744,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC179663,1.0,2550000.0,2017-03-16T17:32:10,2017-03-16T17:15:28,N,,0,INR,2017-03-16T00:00:00.000000,S,0,,21,,,,2550000.0,2017-06-14T00:00:00.000000,,9,,,,LCLACORSIGHT,0,PRADHUMNAN,AM1764,,,2550000.0,2550000.0,1,DC179663,0,,,,Y,2017-05-24T00:00:00.000000,0,,,,0.0,,,,,INR,   M15511,,S19198077,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,114.59,FOREIGN BILL LODGE,DC179583,2.0,11750.0,2017-03-21T18:54:52,2017-03-21T18:54:52,N,,0,EUR,2017-03-21T00:00:00.000000,G,0,,21,,,23.0,11750.0,2017-04-30T00:00:00.000000,,23,,,2317OWD0300001,,0,PRADHUMNAN,PRADHUMNAN,,,11750.0,11750.0,1,,0,,G,,Y,2017-04-09T00:00:00.000000,0,,,,0.0,,,,,EUR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,114.59,FOREIGN BILL REALISE,DC179583,3.0,11750.0,2017-03-21T18:54:52,2017-03-21T18:54:52,N,,0,EUR,2017-03-21T00:00:00.000000,B,0,,21,,,23.0,0.0,2017-04-30T00:00:00.000000,,23,,,2317OWD0300001,,0,PRADHUMNAN,PRADHUMNAN,,,0.0,11750.0,1,,0,,G,,Y,2017-04-09T00:00:00.000000,0,,,,0.0,,,,,EUR,,,S19281637,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC169200,4.0,2163672.0,2017-03-23T17:49:35,2017-03-23T17:49:35,N,,0,INR,2017-03-23T00:00:00.000000,G,0,,15,,,2.0,2163672.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100074,,0,PRADHUMNAN,PRADHUMNAN,,,2163672.0,4327344.0,2,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC169200,5.0,2163672.0,2017-03-23T17:49:35,2017-03-23T17:49:35,N,,0,INR,2017-03-23T00:00:00.000000,B,0,,15,,,2.0,0.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100074,,0,PRADHUMNAN,PRADHUMNAN,,,0.0,4327344.0,2,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,S19313348,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC179723,1.0,2428000.0,2017-03-28T13:01:46,2017-03-28T12:24:31,N,,0,INR,2017-03-28T00:00:00.000000,S,0,,15,,,,2428000.0,2017-06-14T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,RP1389,,,2428000.0,2428000.0,1,DC179723,0,,,,Y,2017-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,    M5710,,S19384495,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC169205,5.0,2163672.0,2017-03-31T13:03:01,2017-03-31T13:03:01,N,,0,INR,2017-03-31T00:00:00.000000,B,0,,15,,,2.0,0.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100081,,0,PRADHUMNAN,PRADHUMNAN,,,0.0,4327344.0,2,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,S19431513,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC169205,4.0,2163672.0,2017-03-31T13:03:01,2017-03-31T13:03:01,N,,0,INR,2017-03-31T00:00:00.000000,G,0,,15,,,2.0,2163672.0,2017-03-20T00:00:00.000000,,2,,,0217OWD1100081,,0,PRADHUMNAN,PRADHUMNAN,,,2163672.0,4327344.0,2,,0,,G,,Y,2017-03-05T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
